sku,name,category,price_per_day_eur,price_per_day_cents,description,image_url,image_urls_all,image_count,availability,source_url,tags
MORP-GEAN-066,Morpion géant,decorations,12,1200,"Morpion géant, une version surdimensionnée du classique jeu de stratégie, parfait pour divertir vos invités lors de vos événements.","https://static.wixstatic.com/media/2ef057_aec5f6ca4a674f76ae2cf8f1c66feaf5~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_aec5f6ca4a674f76ae2cf8f1c66feaf5~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_e14ce8f8a3d44bfd907b9ae347de3bd3~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_45e4c60556d34479aff329ad1fbde9b8~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",3,InStock,https://www.le-splendid.events/product-page/morpion-g%C3%A9ant,
PETI-TONN-067,Petit Tonneau,decorations,4,400,Petit tonneau en bois parfait pour une décoration champêtre. Idéal pour ajouter une touche rustique et authentique à votre événement.,"https://static.wixstatic.com/media/2ef057_4183c4e0e41f472bbf1961e0e337a192~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_4183c4e0e41f472bbf1961e0e337a192~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_549b47cf388b4f48ad62a6d176c63236~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_ffd30e2a26b74f4ba23ec6ca3e6516fb~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",3,InStock,https://www.le-splendid.events/product-page/petit-tonneau,
PRES-A-SUCE-068,Présentoir à sucettes,vaisselle_enfants,3,300,"Ce présentoir à sucettes est l'accessoire idéal pour ajouter une touche ludique et gourmande à vos événements. Parfait pour les candy bars, mariages, anniversaires ou fêtes d'enfants, il permet de disposer les sucettes de manière élégante et pratique, tout en apportant un élément décoratif original.","https://static.wixstatic.com/media/2ef057_ee1c25db726a4190bdc87b63a685b10e~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_ee1c25db726a4190bdc87b63a685b10e~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_bbe263b46b19422d94f18a68046e6141~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_f705273408a0420b92db189df50ad86f~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",3,InStock,https://www.le-splendid.events/product-page/pr%C3%A9sentoir-%C3%A0-sucettes,
PROJ-PAR-LED-069,Projecteur Par Led,machines,10,1000,"Équipé de 14 LED RGBW de 10W chacune, le projecteur offre une large palette de couleurs, idéale pour créer des ambiances dynamiques et élégantes.Il peut être utilisé en mode fixe pour sublimer vos murs, ou en mode automatique pour illuminer la piste de danse en rythme avec la musique.","https://static.wixstatic.com/media/2ef057_edc17f4dc7ef44a39c625d56c72cf318~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_edc17f4dc7ef44a39c625d56c72cf318~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_184782c313c64b9092d31952856a8fd9~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_ed14f6e56afd49608ff61ee3ecd32ec5~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",3,InStock,https://www.le-splendid.events/product-page/projecteur-par-led,bois | eclairage
HOUS-BACK-CIRC-070,Housse backdrop circulaire,housses,12,1200,L'arche circulaire est idéale pour créer une décoration avec des ballons ou un décor plus sobre.Aucun support ni ornement n'est fourni.L'arche est transportée démontée et nécessite un montage avant utilisation.,"https://static.wixstatic.com/media/2ef057_4f7f42766a2e4d62b4db480818de6e64~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp","https://static.wixstatic.com/media/2ef057_4f7f42766a2e4d62b4db480818de6e64~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp",1,InStock,https://www.le-splendid.events/product-page/housse-backdrop-circulaire,structure | ballons | housse
CAIS-EN-BOIS-071,Caisse en bois,accessoires_transport,4,400,"Caisse en bois, idéal pour déco vintage, champêtre ou nature…","https://static.wixstatic.com/media/2ef057_8e30f29f6dba47fea7936ee1352e2276~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_8e30f29f6dba47fea7936ee1352e2276~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_9fb87e8432b84bf2b828fad662161710~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_0f074f99099446a4bba5bee609fdc8c2~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",3,InStock,https://www.le-splendid.events/product-page/caisse-en-bois,
APPA-PHOT-NUME-072,Appareil photo numérique,tables,12,1200,"Le jour de votre mariage mérite d’être capturé sous son plus beau jour. Offrez à vos invités un appareil photo jetable moderne : un appareil au design rétro, simple d’utilisation et capable de saisir chaque moment sans distraction. Une manière élégante et amusante de créer une galerie de souvenirs spontanés et uniques.","https://static.wixstatic.com/media/2ef057_ebecdabcf9c54aad9592aa07941c289a~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_ebecdabcf9c54aad9592aa07941c289a~mv2.png/v1/fit/w_500,h_500,q_90/file.png",1,InStock,https://www.le-splendid.events/product-page/copie-de-videobooth-360,
PETI-ROUE-EN-073,Petit roue en bois,decorations,2,200,"Petite roue en bois, idéale pour une décoration rustique ou vintage. Parfaite pour apporter une touche originale à vos événements.","https://static.wixstatic.com/media/2ef057_25d90b2dd41343508a08308f901225ca~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_25d90b2dd41343508a08308f901225ca~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/petit-roue-en-bois,
PHOT-074,PhotoBooth,decorations,150,15000,"La borne à selfie est l’animation incontournable pour créer des souvenirs uniques et amuser vos invités. Mariages, anniversaires, soirées d’entreprise, fêtes privées… elle s’adapte à tous les événements et garantit des moments mémorables. Facile à utiliser, cette borne photo permet à vos convives de se prendre en photo de manière autonome, à tout moment de la journée ou de la soirée. Les clichés peuvent être imprimés, enregistrés ou partagés selon les options choisies.","https://static.wixstatic.com/media/2ef057_69c529769b6c479d9d7923235ab7b41d~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_69c529769b6c479d9d7923235ab7b41d~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_dcf4c2a2f319409bba57a5b16d030151~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_0c52515b64924605b7b6ded0a60ea994~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_a3417243a69348e4a1c8897b3f9b00cb~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",4,InStock,https://www.le-splendid.events/product-page/photobooth,photobooth | animation
NOEU-ORAN-ORGA-075,Noeud orange organza,housses,0.4,40,"Nœud de chaise, l'accessoire parfait pour sublimer vos chaises lors de vos événements.","https://static.wixstatic.com/media/2ef057_89ac1386d2984b4aa357caa8d49e77dc~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_89ac1386d2984b4aa357caa8d49e77dc~mv2.png/v1/fit/w_500,h_500,q_90/file.png",1,InStock,https://www.le-splendid.events/product-page/noeud-orange-organza,noeud
BOUG-OR-076,Bougeoir or,decorations,2,200,"Bougeoir doré, idéal pour s'adapter à tout style de décoration.⚠️Ce matériel est loué propre. Le matériel doit être rendu propre. Frais de nétoyage 10€","https://static.wixstatic.com/media/2ef057_460193103bd24a1f9af86527bdfb4c18~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp","https://static.wixstatic.com/media/2ef057_460193103bd24a1f9af86527bdfb4c18~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp | https://static.wixstatic.com/media/2ef057_243f6245fe8246cfb2c0a0be30d04707~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_26c97d812571453c96e6256160ae9924~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_83b70d1824e648fc87fbafec2f5ba25c~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",4,InStock,https://www.le-splendid.events/product-page/bougeoir-or,eclairage
NOEU-VERT-D-077,Noeud vert d'eau lycra,housses,0.5,50,"Nœud de chaise, l'accessoire parfait pour sublimer vos chaises lors de vos événements.","https://static.wixstatic.com/media/2ef057_32ccbc28fdfd4413843bde0226278862~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_32ccbc28fdfd4413843bde0226278862~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/noeud-vert-d-eau-lycra,noeud
ARRO-EN-ZINC-078,Arrosoir en zinc,decorations,5,500,Arrosoir en zinc pour la décoration de votre événement. ,"https://static.wixstatic.com/media/2ef057_6fcf6c9b57e04defb53919cb17522d0d~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_6fcf6c9b57e04defb53919cb17522d0d~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_87a6aa4e9d414571af245c60f339babe~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_748f068af07a4bc4852ac467e1e2ec55~mv2.png/v1/fit/w_500,h_500,q_90/file.png",3,InStock,https://www.le-splendid.events/product-page/arrosoir-en-zinc,
TOIL-FEUI-079,Toile feuille,decorations,15,1500,"Toile de fond feuille pour vos photo, idéale pour créer un décor élégant lors de vos événements.Louée avec son armature pour une installation facile et rapide.","https://static.wixstatic.com/media/2ef057_ceabaf4bdca44f83aa917dba56d86323~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_ceabaf4bdca44f83aa917dba56d86323~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/toile-feuille,
MUR-CHAM-VEGE-080,Mur champagne végétale,tables,50,5000,"Offrez une présentation chic et originale à vos réceptions avec notre mur à champagne pouvant accueillir jusqu’à 40 coupes (non fournies). Son élégant fond végétal apporte une touche naturelle et raffinée, idéale pour un mariage, un cocktail ou un événement haut de gamme.","https://static.wixstatic.com/media/2ef057_cbcc07f7138a45798892e35ba7b71184~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_cbcc07f7138a45798892e35ba7b71184~mv2.png/v1/fit/w_500,h_500,q_90/file.png",1,InStock,https://www.le-splendid.events/product-page/candy-bar,
MACH-A-ETIN-081,Machine à étincelles,machines,60,6000,"Machine à étincelles, idéale pour sublimer vos événements avec des effets spectaculaires.Cette machine génère des jets d’étincelles froides, sûrs pour une utilisation intérieure comme extérieure, ajoutant une touche impressionnante à vos mariages, soirées ou spectacles. Consommables inclus pour environ 15 minutes d’utilisation.","https://static.wixstatic.com/media/2ef057_e241a5cbe008476282f533936f1817f6~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_e241a5cbe008476282f533936f1817f6~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_d1e827f0121341059f3533839c13647f~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp",2,InStock,https://www.le-splendid.events/product-page/machine-%C3%A0-%C3%A9tincelles,machine
SUPP-RIDE-LED-082,Support / Rideau / Led (au mètre),decorations,8,800,"Créez une ambiance lumineuse élégante avec notre support équipé d’un rideau LED, idéal pour sublimer vos événements. Parfait pour les mariages, anniversaires, soirées d’entreprise, scènes ou espaces photo, il apporte une touche de magie et de sophistication à votre décor.","https://static.wixstatic.com/media/2ef057_9cd5c6be91c54727a2461e1f9f233fe5~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_9cd5c6be91c54727a2461e1f9f233fe5~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_1021831adff844d296534ccef7a12e86~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",2,InStock,https://www.le-splendid.events/product-page/tonneau,eclairage
JENG-GEAN-083,Jenga géant,decorations,15,1500,"Jenga géant, le jeu parfait pour animer vos événements !Ce jeu classique en version surdimensionnée promet un divertissement pour petits et grands.","https://static.wixstatic.com/media/2ef057_bd250b3f81ed4b029c8015ecbd981b92~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_bd250b3f81ed4b029c8015ecbd981b92~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_c29259a0cfca476b8490ac4f03e3b81f~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_b04c1b7a8880498d86e340d304dca546~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",3,InStock,https://www.le-splendid.events/product-page/jenga-g%C3%A9ant,jeu
MIRO-084,Miroir,decorations,1,100,"Miroir de 30 cm de diamètre, parfait pour vos centres de table.Ce miroir élégant ajoute une touche de sophistication à votre décoration et est idéal pour mettre en valeur un vase à martini ou d'autres éléments décoratifs.","https://static.wixstatic.com/media/2ef057_c40c749526204167bddb8cd94e8d748b~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_c40c749526204167bddb8cd94e8d748b~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_6ab41d9891dc4bc6a2f8ae59676630dd~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",2,InStock,https://www.le-splendid.events/product-page/miroir,photobooth | centre_table
MACH-A-POPC-085,Machine à popcorn blanche,machines,60,6000,"Machine à popcorn, idéale pour apporter une ambiance festive et gourmande à vos événements. Facile à utiliser, elle permet de préparer du popcorn frais en quelques minutes, pour régaler vos invités lors de mariages, fêtes ou soirées cinéma.Les consommables (maïs, huile, sucre et sachet) ne sont pas inclus.⚠️Ce matériel est loué propre.Le matériel doit être rendu propre.Frais de nettoyage 25€","https://static.wixstatic.com/media/2ef057_e5cbbc86d1a5442bbd460995cf877b86~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_e5cbbc86d1a5442bbd460995cf877b86~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/machine-%C3%A0-popcorn-blanche,machine
CAND-BAR-086,Candy bar,tables,40,4000,"Rassemblez vos convives autour d'un bar à bonbons, une véritable source de plaisir pour petits et grands !Il apportera également une touche décorative à votre salle. ","https://static.wixstatic.com/media/2ef057_ce99b86e40e44d2ba5ee53241726c719~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_ce99b86e40e44d2ba5ee53241726c719~mv2.png/v1/fit/w_500,h_500,q_90/file.png",1,InStock,https://www.le-splendid.events/product-page/candy-bar-1,
BANC-BRAS-087,Banc brasserie,bancs,5,500,"Parfait pour accompagner une table de brasserie, aménager un espace repas en plein air ou donner du caractère à vos réceptions.","https://static.wixstatic.com/media/2ef057_41fbe677ac304be0be4015f132091f9d~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp","https://static.wixstatic.com/media/2ef057_41fbe677ac304be0be4015f132091f9d~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp",1,InStock,https://www.le-splendid.events/product-page/banc-brasserie,
CHEM-DE-TABL-088,Chemin de table terracotta,nappages,3,300,Ajoutez une touche chaleureuse et tendance à votre décoration de table avec ce chemin de table terracotta en double gaze.,"https://static.wixstatic.com/media/2ef057_a886b68035384dd1b5ef190178e44ead~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_a886b68035384dd1b5ef190178e44ead~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_ec5cccf2d8484b0d9f41997cb4f19413~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_df81dfe7274f424c86c8b3754304fb81~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",3,InStock,https://www.le-splendid.events/product-page/chemin-de-table-terracotta,chemin
POTE-OR-089,Potelet Or,decorations,5,500,"Ce potelet or est idéal pour délimiter des espaces ou guider vos invités avec élégance. Parfait pour des événements tels que mariages, galas ou soirées VIP.Robuste et facile à installer, il s’intègre parfaitement dans une décoration chic et raffinée.","https://static.wixstatic.com/media/2ef057_e9e42961c5ec4633bebbf68e5ad9960a~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_e9e42961c5ec4633bebbf68e5ad9960a~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/potelet-or,
PANN-BIEN-BOIS-090,Panneau Bienvenue (bois ou plexi),decorations,55,5500,"Accueillez vos invités avec élégance grâce à notre panneau de bienvenue personnalisable, disponible en version bois naturel ou plexiglas transparent. Parfait pour les mariages, anniversaires, baptêmes ou événements professionnels, il donne le ton dès l’entrée de votre réception.","https://static.wixstatic.com/media/2ef057_d28e6b954ff642c1a97fd114effa182f~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_d28e6b954ff642c1a97fd114effa182f~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_123c01e3769449a7b2a5ff6ceb68c9ac~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp | https://static.wixstatic.com/media/2ef057_36b7102430c24481b822251f993054dc~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp",3,InStock,https://www.le-splendid.events/product-page/panneau-bienvenue-bois-ou-plexi,bapteme | signaletique
TONN-091,Tonneau,decorations,20,2000,"Apportez une touche authentique et conviviale à vos événements avec notre tonneau en bois. Idéal comme élément de décoration rustique ou transformé en table haute pour vos buffets, cocktails et réceptions, il s’intègre parfaitement dans une ambiance champêtre, vintage ou industrielle.","https://static.wixstatic.com/media/2ef057_822af6e0165a4ec2ae9de14895c7cb2a~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_822af6e0165a4ec2ae9de14895c7cb2a~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_6968136efc36456caa66ff7af75b8f8f~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_162f4a63e7954f979f7d8d81b773b770~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_55f7c8c41a4d43fa963c4b06fbdb0ab9~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",4,InStock,https://www.le-splendid.events/product-page/tonneau-1,
NOEU-ROSE-SATI-092,Noeud rose satin,housses,0.5,50,"Nœud de chaise, l'accessoire parfait pour sublimer vos chaises lors de vos événements.","https://static.wixstatic.com/media/2ef057_fc7f843f31724eb49201f45464a0fb40~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_fc7f843f31724eb49201f45464a0fb40~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_932225b3accd442b891d3e7ff94026f4~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_a7512cdf4b724301b48f2dd21c887e88~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",3,InStock,https://www.le-splendid.events/product-page/noeud-rose-satin,noeud
LIVR-AUDI-VINT-093,Livre audio vintage (plusieurs coloris),decorations,60,6000,"Offrez à vos invités une expérience unique en leur permettant de laisser un message vocal lors de votre événement !Vos invités décrochent le combiné, écoutent votre répondeur personnalisé, puis, après le BIP, ils peuvent enregistrer leurs propres messages.Le téléphone dispose d'une capacité de 32 Go, (~50 heures d’enregistrement).Les messages sont stockés directement sur l’appareil, et vous serront envoyé par un lien de téléchargement.","https://static.wixstatic.com/media/2ef057_fe7f6e830e9e4bebbc0b236c0fd31eba~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_fe7f6e830e9e4bebbc0b236c0fd31eba~mv2.png/v1/fit/w_500,h_500,q_90/file.png",1,InStock,https://www.le-splendid.events/product-page/livre-audio-vintage,livre_dor
TOIL-CHAM-094,Toile champêtre,decorations,15,1500,"Toile de fond champêtre pour vos photo, idéale pour créer un décor rustique et élégant lors de vos événements.Louée avec son armature pour une installation facile et rapide.","https://static.wixstatic.com/media/2ef057_f93a45d068b745ba939cbc26e5b802df~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_f93a45d068b745ba939cbc26e5b802df~mv2.png/v1/fit/w_500,h_500,q_90/file.png",1,InStock,https://www.le-splendid.events/product-page/toile-champ%C3%AAtre,
TOIL-PINK-GOLD-095,Toile Pink gold,decorations,15,1500,Louée avec son armature pour une installation facile et rapide.,"https://static.wixstatic.com/media/2ef057_fe68171aa7994e60a26f59b24bee5bc4~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_fe68171aa7994e60a26f59b24bee5bc4~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/toile-pink-gold,
BANC-BOIS-RUST-096,Banc bois rustique,bancs,8,800,"Apportez charme et authenticité à vos événements avec notre banc en bois rustique, idéal pour créer une ambiance chaleureuse et conviviale. Parfait pour accompagner une table de brasserie, aménager un espace repas en plein air ou donner du caractère à vos réceptions.","https://static.wixstatic.com/media/2ef057_1b64ad97216b4836a99659e5f1b77eba~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_1b64ad97216b4836a99659e5f1b77eba~mv2.png/v1/fit/w_500,h_500,q_90/file.png",1,InStock,https://www.le-splendid.events/product-page/banc-bois-rustique,
FONT-A-PUNC-097,Fontaine à punch (Tonneau en bois),decorations,45,4500,"Fontaine à punch tonneau en bois, non réfrigérée, avec une capacité de 50 litres.","https://static.wixstatic.com/media/2ef057_783a2c5959894914bb3dda8a2c20d485~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_783a2c5959894914bb3dda8a2c20d485~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_27b280ad168746a196fc87ba9dce0eba~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_72adefdda4d44b53b95575fb4a6cff31~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_0eb11f5776354d57a48bdef830383d56~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",4,InStock,https://www.le-splendid.events/product-page/fontaine-%C3%A0-punch-tonneau-en-bois,
NOEU-VIOL-LYCR-098,Noeud violet lycra (avec fleur),housses,0.5,50,"Nœud de chaise, l'accessoire parfait pour sublimer vos chaises lors de vos événements.","https://static.wixstatic.com/media/2ef057_edad9b3c40014ac8b9dbf151233e7dc0~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_edad9b3c40014ac8b9dbf151233e7dc0~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_e93375a684354c28a008dfe8b13b8099~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_da06532e35dd4a62a642db128868e6c9~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",3,InStock,https://www.le-splendid.events/product-page/noeud-violet-lycra-avec-fleur,centre_table | noeud
BOUT-LED-099,Bouteille led,decorations,2.5,250,"Bouteille avec éclairage à LED sur batterie de couleur chaude.Elle offre une autonomie d'environ 8 heures.Les bouteilles sont transparentes et toutes identiques, ajoutant une touche élégante à votre décoration.","https://static.wixstatic.com/media/2ef057_9bff76be157d4bd8b293b1b9a9f76cc6~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_9bff76be157d4bd8b293b1b9a9f76cc6~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_460ec184e3e04a88b2b5a54cdb248612~mv2.png/v1/fit/w_500,h_500,q_90/file.png",2,InStock,https://www.le-splendid.events/product-page/bouteille-led,eclairage
TOIL-JAUN-MOUT-100,Toile Jaune moutarde,decorations,15,1500,Louée avec son armature pour une installation facile et rapide.,"https://static.wixstatic.com/media/2ef057_d37a1f157f2142008f401e5da9764ae8~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_d37a1f157f2142008f401e5da9764ae8~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/toile-jaune-moutarde,
PETI-POT-A-101,Petit Pot à lait,decorations,1.5,150,"Ce petit pot à lait en métal au style vintage est un accessoire décoratif, idéal pour agrémenter vos tables ou espaces de réception.Parfait pour une décoration champêtre, il peut être utilisé comme vase ou simple élément décoratif lors de mariages, baptêmes ou événements rustiques.","https://static.wixstatic.com/media/2ef057_b7968af4a4714ee6b9f02f5d7f4f9701~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_b7968af4a4714ee6b9f02f5d7f4f9701~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/petit-pot-%C3%A0-lait,centre_table | bapteme
SAPI-DE-NOEL-102,Sapin de Noël,decorations,100,10000,"Apportez la magie de Noël à votre événement avec notre sapin de Noël disponible en différentes tailles. Idéal pour les marchés de Noël, vitrines, entreprises, écoles ou événements privés, il peut être loué nu ou décoré selon vos envies.DescriptionNotre sapin est disponible sans décoration pour ceux qui souhaitent le personnaliser eux-mêmes, ou décoré sur devis avec guirlandes, boules, lumières et ornements selon le thème de votre événement.Stable et de belle allure, il constitue un élément central pour créer une ambiance chaleureuse et festive.","https://static.wixstatic.com/media/2ef057_293e9225f4084c36be57b2cc49ccabbd~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_293e9225f4084c36be57b2cc49ccabbd~mv2.png/v1/fit/w_500,h_500,q_90/file.png",1,InStock,https://www.le-splendid.events/product-page/sapin-de-no%C3%ABl,structure
